38.77495228355805,20.9934309466942
37.48529591563293,23.155247084025547
38.478476025250174,23.31767056640641
37.53446386024317,22.597456926455536
41.05658631442512,26.01365802179738
39.774893083876,20.54836510628408
39.83657134611421,20.51975059921616
38.31711222262845,22.931187490242376
38.31357150723943,22.581565841005272
37.69128267903497,22.45947529645754
37.39645464791498,22.36230124266805
37.4751517895754,23.926183366161062
38.23349790973124,23.49681071356205
38.29735981237283,20.51236928046156
38.2445360369712,23.117260086550463
41.15301647565505,25.83573847781144
41.28636711562325,25.904588791674023
38.76934867818434,21.23292614841204
